date,year,area_id,area_name,display_name,area,lat,lon,property_type,txn_count,median_pps,median_price,median_area_sqft
2013-01-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,89,6347.05,656285.00,103.40
2013-01-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Villa,12,6601.90,2455889.50,371.86
2013-01-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,108,12212.61,2199287.50,179.94
2013-01-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,11,16863.27,21000000.00,1245.31
2013-01-01,2013,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Unit,10,8384.04,526926.00,63.07
2013-01-01,2013,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Villa,29,4161.50,2108300.00,506.62
2013-01-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,17,7353.27,501346.00,68.18
2013-01-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,62,2611.58,2479129.00,948.47
2013-01-01,2013,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,68,5921.40,2982500.00,504.21
2013-01-01,2013,207,Warsan Fourth,Al Warsan 4,Al Warsan 4,25.13,55.41,Unit,11,7905.70,675700.00,85.47
2013-02-01,2013,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Villa,33,3591.27,2262500.00,630.00
2013-02-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,101,7268.06,392330.00,53.98
2013-02-01,2013,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,36,9250.41,1074353.00,116.15
2013-02-01,2013,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,23,7152.72,725000.00,101.36
2013-02-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,126,8266.09,617102.50,74.65
2013-02-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,12,5471.45,3425000.00,626.77
2013-02-01,2013,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,36,15427.20,2132700.00,137.97
2013-02-01,2013,73,Al Ruwayyah,,Al Ruwayyah,25.13,55.43,Land,14,4560.97,3238000.00,710.48
2013-02-01,2013,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,72,7608.84,3400000.00,445.13
2013-02-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,611,8850.11,581452.00,65.70
2013-02-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,84,5129.14,3997000.00,779.35
2013-02-01,2013,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,138,10209.70,1939244.00,189.82
2013-02-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,101,12254.20,1290000.00,105.27
2013-02-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,19,9070.49,4200000.00,463.04
2013-02-01,2013,95,Al Warsan First,International City,International City,25.17,55.42,Unit,234,5573.95,315000.00,56.50
2013-02-01,2013,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,288,19804.89,1538148.50,77.66
2013-02-01,2013,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,427,13267.16,1833389.00,138.19
2013-02-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Building,46,187.69,1038941.00,5515.64
2013-02-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,16,6608.70,950000.00,143.75
2013-02-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Villa,15,2770.78,2650000.00,956.41
2013-02-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Building,31,10.76,34911.00,3243.33
2013-02-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Unit,17,6544.14,940000.00,143.64
2013-02-01,2013,129,Hor Al Anz,Hor Al Anz,Hor Al Anz,25.28,55.34,Building,10,13157.94,4250000.00,312.75
2013-02-01,2013,132,Jabal Ali,,Jabal Ali,25.06,55.13,Land,21,8533.93,5332000.00,624.80
2013-02-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,102,7095.47,921950.00,129.94
2013-02-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Villa,38,11678.57,2616000.00,224.00
2013-02-01,2013,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,761,12671.30,765600.00,60.42
2013-02-01,2013,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,56,6058.04,280000.00,46.22
2013-02-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,157,7501.57,731103.00,97.46
2013-02-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,136,15375.41,2494504.00,162.24
2013-02-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,19,15592.85,9700000.00,622.08
2013-02-01,2013,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Villa,30,3683.53,3748540.00,1017.88
2013-02-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,60,7316.49,570054.00,77.81
2013-02-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,19,4252.76,6500000.00,1528.42
2013-02-01,2013,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,63,5610.07,3292888.00,586.96
2013-02-01,2013,205,Wadi Al Safa 7,Mudon,Mudon,25.02,55.27,Unit,24,13034.60,2170000.00,166.48
2013-03-01,2013,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Villa,40,5188.33,933900.00,180.00
2013-03-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,134,7226.28,1044777.00,144.56
2013-03-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,16,6860.79,1690267.50,248.44
2013-03-01,2013,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,64,9174.37,594937.50,64.85
2013-03-01,2013,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,30,7649.87,941339.50,123.02
2013-03-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,79,8469.26,337500.00,39.85
2013-03-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,43,1546.37,565925.00,365.97
2013-03-01,2013,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,10,20351.36,3513300.00,167.72
2013-03-01,2013,41,Al Khawaneej First,Al Khawaneej 1,Al Khawaneej 1,25.24,55.49,Land,22,1829.87,4747337.00,2594.36
2013-03-01,2013,78,Al Safouh First,,Al Safouh First,,,Unit,21,16135.44,1421048.00,88.07
2013-03-01,2013,79,Al Safouh Second,,Al Safouh Second,,,Unit,12,13578.22,30000000.00,2209.42
2013-03-01,2013,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,96,8260.24,1807500.00,219.05
2013-03-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,609,9362.55,705000.00,75.30
2013-03-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,93,5358.63,4000000.00,746.46
2013-03-01,2013,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,34,9969.08,1043539.50,105.74
2013-03-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,80,12067.01,850000.00,70.44
2013-03-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,18,10455.14,3717944.00,356.04
2013-03-01,2013,95,Al Warsan First,International City,International City,25.17,55.42,Unit,290,5783.63,240000.00,41.50
2013-03-01,2013,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,261,19467.72,1975000.00,101.45
2013-03-01,2013,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,390,11883.47,1739828.00,146.50
2013-03-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Building,19,105.00,590562.00,5624.32
2013-03-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,33,7822.28,1125000.00,143.82
2013-03-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Villa,89,2922.94,2800000.00,957.94
2013-03-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Building,24,151.88,1277720.50,8385.58
2013-03-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Unit,13,6570.67,940000.00,143.06
2013-03-01,2013,132,Jabal Ali,,Jabal Ali,25.06,55.13,Land,13,8678.50,6160000.00,709.80
2013-03-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,89,7401.43,550000.00,74.31
2013-03-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Villa,31,10709.82,2399000.00,224.00
2013-03-01,2013,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,726,12252.87,1750000.00,142.85
2013-03-01,2013,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,67,7864.65,860000.00,109.35
2013-03-01,2013,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,12,5174.51,3467500.00,671.32
2013-03-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,144,6474.42,295985.00,45.72
2013-03-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Villa,13,6888.17,2823736.00,409.94
2013-03-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,168,15066.63,6001750.00,399.41
2013-03-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,17,15316.54,7200000.00,470.08
2013-03-01,2013,188,Trade Center Second,,Trade Center Second,,,Unit,11,16551.88,1490000.00,90.02
2013-03-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,29,7294.44,871905.00,119.53
2013-03-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,15,4562.25,5100000.00,1117.87
2013-03-01,2013,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,57,6733.03,6060000.00,900.04
2013-04-01,2013,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Villa,238,2341.00,1500250.00,640.86
2013-04-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,163,8192.46,567000.00,69.21
2013-04-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,33,11567.73,1900000.00,164.25
2013-04-01,2013,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,112,9091.60,1265460.00,139.19
2013-04-01,2013,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,73,8043.84,1600000.00,198.91
2013-04-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,68,9582.92,512500.00,53.48
2013-04-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,30,5797.68,3650000.00,630.33
2013-04-01,2013,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,17,19240.64,5625000.00,292.35
2013-04-01,2013,73,Al Ruwayyah,,Al Ruwayyah,25.13,55.43,Land,15,1346.26,1121000.00,832.68
2013-04-01,2013,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,117,6773.64,2575000.00,380.15
2013-04-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,552,9879.15,742500.00,75.16
2013-04-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,112,5356.36,3372500.00,629.31
2013-04-01,2013,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,35,10429.03,686960.00,65.87
2013-04-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,124,12033.30,947500.00,78.77
2013-04-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,17,12495.54,3500000.00,280.10
2013-04-01,2013,95,Al Warsan First,International City,International City,25.17,55.42,Unit,244,5681.82,250000.00,44.00
2013-04-01,2013,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,330,19082.99,1675000.00,87.75
2013-04-01,2013,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,397,13901.86,3066195.00,220.56
2013-04-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Building,24,98.64,1369959.50,14051.10
2013-04-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,66,7363.20,700000.00,94.85
2013-04-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Villa,74,2925.42,2600000.00,888.83
2013-04-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Building,27,10.76,37674.00,3500.00
2013-04-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Unit,12,10130.83,464600.00,45.86
2013-04-01,2013,132,Jabal Ali,,Jabal Ali,25.06,55.13,Land,16,10866.07,2434000.00,224.00
2013-04-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,124,6338.07,497500.00,78.50
2013-04-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Villa,12,10245.17,2288000.00,223.30
2013-04-01,2013,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,688,12724.45,1780342.50,139.94
2013-04-01,2013,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,97,8560.12,998880.00,116.69
2013-04-01,2013,151,Mirdif,Mirdif,Mirdif,25.22,55.42,Villa,10,4987.30,3475000.00,696.77
2013-04-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,108,5933.92,356950.00,60.16
2013-04-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,158,16358.13,5216500.00,321.12
2013-04-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Villa,15,18236.74,11350000.00,622.37
2013-04-01,2013,183,Saih Shuaib 2,,Saih Shuaib 2,24.86,55.06,Villa,11,7146.13,1510764.00,211.41
2013-04-01,2013,201,Wadi Al Safa 3,Dubai Hills Estate,Dubai Hills Estate,25.12,55.26,Unit,15,10329.18,493735.00,47.80
2013-04-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,54,7359.44,684580.50,93.00
2013-04-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,16,5187.61,2900000.00,559.04
2013-04-01,2013,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,60,6977.48,2025000.00,290.75
2013-05-01,2013,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Villa,60,3884.95,2875000.00,739.97
2013-05-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,98,7783.75,873807.00,112.27
2013-05-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,37,5954.56,1625000.00,272.90
2013-05-01,2013,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,44,10622.27,437000.00,41.14
2013-05-01,2013,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,132,9524.02,870935.00,91.63
2013-05-01,2013,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,64,7892.66,800000.00,101.36
2013-05-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,108,7356.59,788700.00,107.21
2013-05-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,27,7335.57,9100000.00,1240.53
2013-05-01,2013,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Land,19,10.98,155869.00,14190.46
2013-05-01,2013,33,Al Hebiah Third,DAMAC Hills 2,DAMAC Hills 2,24.99,55.39,Villa,195,10.97,155692.00,14190.46
2013-05-01,2013,35,Al Jadaf,Al Jaddaf,Al Jaddaf,25.21,55.32,Unit,10,18965.83,2226169.50,113.40
2013-05-01,2013,43,Al Kheeran,,Al Kheeran,25.22,55.36,Unit,13,11222.54,2932000.00,261.26
2013-05-01,2013,79,Al Safouh Second,,Al Safouh Second,,,Unit,25,17524.49,2449223.00,139.76
2013-05-01,2013,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,110,7609.65,2275000.00,298.86
2013-05-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,627,9600.38,800000.00,83.33
2013-05-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,221,5399.96,4903000.00,907.97
2013-05-01,2013,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,13,10204.08,500000.00,49.00
2013-05-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,120,12908.14,1512500.00,117.15
2013-05-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,29,13769.69,3225000.00,234.21
2013-05-01,2013,95,Al Warsan First,International City,International City,25.17,55.42,Unit,353,6111.11,275000.00,45.00
2013-05-01,2013,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,372,20355.33,2252500.00,110.65
2013-05-01,2013,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,512,14401.73,1807877.00,125.47
2013-05-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Building,21,51.46,1686229.00,32767.10
2013-05-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,45,7905.27,1728012.00,218.59
2013-05-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Villa,61,3223.15,3800000.00,1178.97
2013-05-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Building,17,10.76,32326.00,3003.17
2013-05-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Unit,16,6458.07,927000.00,143.54
2013-05-01,2013,129,Hor Al Anz,Hor Al Anz,Hor Al Anz,25.28,55.34,Villa,10,6166.55,1300000.00,211.35
2013-05-01,2013,132,Jabal Ali,,Jabal Ali,25.06,55.13,Land,20,9466.67,5680000.00,600.00
2013-05-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,112,7394.49,784650.00,105.97
2013-05-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Villa,27,10267.86,2300000.00,224.00
2013-05-01,2013,148,Marsa Dubai,Dubai Marina,Dubai Marina,25.08,55.14,Unit,611,12887.19,1918000.00,148.83
2013-05-01,2013,149,Me'Aisem First,Dubai Production City (IMPZ),Dubai Production City (IMPZ),25.03,55.19,Unit,63,7689.70,590800.00,76.83
2013-05-01,2013,160,Nad Al Shiba,,Nad Al Shiba,25.15,55.25,Land,20,592.06,1470550.00,2483.80
2013-05-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Unit,188,6079.86,420062.50,69.09
2013-05-01,2013,167,Nadd Hessa,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12,55.39,Villa,14,6861.54,2673080.50,389.56
2013-05-01,2013,174,Palm Jumeirah,Palm Jumeirah,Palm Jumeirah,25.12,55.14,Unit,180,14998.17,4554277.50,303.77
2013-05-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Land,10,2663.46,1580152.50,592.95
2013-05-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Unit,41,7128.78,283369.00,39.75
2013-05-01,2013,203,Wadi Al Safa 5,Liwan,Liwan,25.11,55.37,Villa,32,5077.52,4748750.00,935.25
2013-05-01,2013,204,Wadi Al Safa 6,Arabian Ranches,Arabian Ranches,25.05,55.28,Villa,81,7132.16,5000000.00,701.05
2013-05-01,2013,207,Warsan Fourth,Al Warsan 4,Al Warsan 4,25.13,55.41,Unit,11,5650.54,207375.00,36.70
2013-06-01,2013,9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,25.05,55.19,Villa,58,4393.83,2860000.00,651.19
2013-06-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Unit,103,7468.94,535000.00,71.63
2013-06-01,2013,10,Al Barsha South Fourth,Arjan,Arjan,25.06,55.24,Villa,41,6969.70,1725000.00,247.50
2013-06-01,2013,14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,25.06,55.24,Unit,44,10839.02,465300.00,42.92
2013-06-01,2013,28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),24.99,55.37,Unit,96,9169.60,1061592.00,115.99
2013-06-01,2013,29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,24.98,55.26,Unit,103,6977.85,1321815.00,189.43
2013-06-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Unit,193,7168.51,827820.00,115.48
2013-06-01,2013,30,Al Hebiah Fourth,DAMAC Hills,DAMAC Hills,25.03,55.26,Villa,25,7584.86,6500000.00,856.97
2013-06-01,2013,43,Al Kheeran,,Al Kheeran,25.22,55.36,Unit,23,11067.10,2738000.00,247.40
2013-06-01,2013,70,Al Rashidiya,,Al Rashidiya,25.22,55.39,Villa,13,3280.44,3200000.00,975.48
2013-06-01,2013,78,Al Safouh First,,Al Safouh First,,,Unit,42,11893.87,915233.00,76.95
2013-06-01,2013,82,Al Thanayah Fourth,The Greens & The Views,The Greens & The Views,25.09,55.17,Villa,91,8222.92,2650000.00,322.27
2013-06-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Unit,520,9958.95,945075.00,94.89
2013-06-01,2013,83,Al Thanyah Fifth,Jumeirah Lakes Towers,Jumeirah Lakes Towers,25.07,55.14,Villa,129,5818.75,4655000.00,800.00
2013-06-01,2013,84,Al Thanyah First,Emirates Hills,Emirates Hills,25.06,55.16,Unit,35,9865.37,850000.00,86.16
2013-06-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Unit,74,13276.96,1815000.00,136.72
2013-06-01,2013,85,Al Thanyah Third,Barsha Heights (TECOM),Barsha Heights (TECOM),25.10,55.17,Villa,17,11692.06,3200000.00,273.69
2013-06-01,2013,95,Al Warsan First,International City,International City,25.17,55.42,Unit,245,6181.82,425000.00,68.75
2013-06-01,2013,118,Burj Khalifa,Downtown Dubai,Downtown Dubai,25.19,55.28,Unit,357,20494.94,1568888.00,76.55
2013-06-01,2013,120,Business Bay,Business Bay,Business Bay,25.19,55.26,Unit,524,13923.17,2000000.00,143.56
2013-06-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Unit,94,7616.28,1125000.00,147.71
2013-06-01,2013,122,Dubai Investment Park First,Dubai Investment Park 1,Dubai Investment Park 1,24.99,55.17,Villa,172,3422.08,1966250.00,574.62
2013-06-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Building,12,51.95,3058630.00,35267.39
2013-06-01,2013,123,Dubai Investment Park Second,Dubai Investment Park 2,Dubai Investment Park 2,24.97,55.21,Unit,12,6054.13,871500.00,143.94
2013-06-01,2013,133,Jabal Ali First,Discovery Gardens & The Gardens,Discovery Gardens & The Gardens,25.05,55.13,Unit,171,6649.25,75336.00,11.33
