area_id,area_name,display_name,area,year,bedroom_category,txn_count
7,Al Barsha First,,Al Barsha First,2017,1BR,111
7,Al Barsha First,,Al Barsha First,2017,2BR,44
7,Al Barsha First,,Al Barsha First,2017,Studio,12
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2010,1BR,155
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2010,2BR,33
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2010,Studio,16
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2012,1BR,10
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2013,1BR,23
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2013,2BR,7
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2013,Studio,11
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2014,1BR,163
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2014,2BR,89
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2014,Studio,42
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2015,1BR,69
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2015,2BR,89
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2015,3BR,6
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2015,Studio,42
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2016,1BR,147
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2016,2BR,71
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2016,3BR,15
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2016,Studio,104
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2017,1BR,234
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2017,2BR,47
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2017,3BR,6
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2017,Non-residential,6
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2017,Studio,657
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2018,1BR,83
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2018,2BR,51
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2018,3BR,6
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2018,Studio,244
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2019,1BR,56
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2019,2BR,19
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2019,3BR,12
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2019,Studio,150
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2020,1BR,81
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2020,2BR,11
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2020,Studio,204
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2021,1BR,52
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2021,2BR,22
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2021,3BR,5
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2021,Studio,120
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2022,1BR,271
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2022,2BR,81
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2022,3BR,39
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2022,Studio,83
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2023,1BR,123
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2023,2BR,17
9,Al Barsha South Fifth,Al Barsha South 5,Al Barsha South 5,2023,Studio,52
10,Al Barsha South Fourth,Arjan,Arjan,2010,1BR,904
10,Al Barsha South Fourth,Arjan,Arjan,2010,2BR,220
10,Al Barsha South Fourth,Arjan,Arjan,2010,3BR,187
10,Al Barsha South Fourth,Arjan,Arjan,2010,4BR+,30
10,Al Barsha South Fourth,Arjan,Arjan,2010,Non-residential,19
10,Al Barsha South Fourth,Arjan,Arjan,2010,Studio,284
10,Al Barsha South Fourth,Arjan,Arjan,2011,1BR,457
10,Al Barsha South Fourth,Arjan,Arjan,2011,2BR,114
10,Al Barsha South Fourth,Arjan,Arjan,2011,3BR,106
10,Al Barsha South Fourth,Arjan,Arjan,2011,4BR+,24
10,Al Barsha South Fourth,Arjan,Arjan,2011,Non-residential,28
10,Al Barsha South Fourth,Arjan,Arjan,2011,Studio,276
10,Al Barsha South Fourth,Arjan,Arjan,2012,1BR,613
10,Al Barsha South Fourth,Arjan,Arjan,2012,2BR,138
10,Al Barsha South Fourth,Arjan,Arjan,2012,3BR,169
10,Al Barsha South Fourth,Arjan,Arjan,2012,4BR+,45
10,Al Barsha South Fourth,Arjan,Arjan,2012,Non-residential,55
10,Al Barsha South Fourth,Arjan,Arjan,2012,Penthouse,7
10,Al Barsha South Fourth,Arjan,Arjan,2012,Studio,374
10,Al Barsha South Fourth,Arjan,Arjan,2013,1BR,1211
10,Al Barsha South Fourth,Arjan,Arjan,2013,2BR,316
10,Al Barsha South Fourth,Arjan,Arjan,2013,3BR,248
10,Al Barsha South Fourth,Arjan,Arjan,2013,4BR+,63
10,Al Barsha South Fourth,Arjan,Arjan,2013,Non-residential,97
10,Al Barsha South Fourth,Arjan,Arjan,2013,Studio,513
10,Al Barsha South Fourth,Arjan,Arjan,2014,1BR,1227
10,Al Barsha South Fourth,Arjan,Arjan,2014,2BR,397
10,Al Barsha South Fourth,Arjan,Arjan,2014,3BR,133
10,Al Barsha South Fourth,Arjan,Arjan,2014,4BR+,41
10,Al Barsha South Fourth,Arjan,Arjan,2014,Non-residential,75
10,Al Barsha South Fourth,Arjan,Arjan,2014,Penthouse,15
10,Al Barsha South Fourth,Arjan,Arjan,2014,Studio,611
10,Al Barsha South Fourth,Arjan,Arjan,2015,1BR,754
10,Al Barsha South Fourth,Arjan,Arjan,2015,2BR,303
10,Al Barsha South Fourth,Arjan,Arjan,2015,3BR,113
10,Al Barsha South Fourth,Arjan,Arjan,2015,4BR+,98
10,Al Barsha South Fourth,Arjan,Arjan,2015,Non-residential,34
10,Al Barsha South Fourth,Arjan,Arjan,2015,Penthouse,20
10,Al Barsha South Fourth,Arjan,Arjan,2015,Studio,592
10,Al Barsha South Fourth,Arjan,Arjan,2016,1BR,555
10,Al Barsha South Fourth,Arjan,Arjan,2016,2BR,226
10,Al Barsha South Fourth,Arjan,Arjan,2016,3BR,94
10,Al Barsha South Fourth,Arjan,Arjan,2016,4BR+,106
10,Al Barsha South Fourth,Arjan,Arjan,2016,Non-residential,10
10,Al Barsha South Fourth,Arjan,Arjan,2016,Studio,606
10,Al Barsha South Fourth,Arjan,Arjan,2017,1BR,1069
10,Al Barsha South Fourth,Arjan,Arjan,2017,2BR,413
10,Al Barsha South Fourth,Arjan,Arjan,2017,3BR,97
10,Al Barsha South Fourth,Arjan,Arjan,2017,4BR+,72
10,Al Barsha South Fourth,Arjan,Arjan,2017,Non-residential,26
10,Al Barsha South Fourth,Arjan,Arjan,2017,Studio,902
10,Al Barsha South Fourth,Arjan,Arjan,2018,1BR,808
10,Al Barsha South Fourth,Arjan,Arjan,2018,2BR,246
10,Al Barsha South Fourth,Arjan,Arjan,2018,3BR,106
10,Al Barsha South Fourth,Arjan,Arjan,2018,4BR+,53
10,Al Barsha South Fourth,Arjan,Arjan,2018,Non-residential,13
10,Al Barsha South Fourth,Arjan,Arjan,2018,Studio,563
10,Al Barsha South Fourth,Arjan,Arjan,2019,1BR,596
10,Al Barsha South Fourth,Arjan,Arjan,2019,2BR,143
10,Al Barsha South Fourth,Arjan,Arjan,2019,3BR,147
10,Al Barsha South Fourth,Arjan,Arjan,2019,4BR+,58
10,Al Barsha South Fourth,Arjan,Arjan,2019,Non-residential,24
10,Al Barsha South Fourth,Arjan,Arjan,2019,Studio,503
10,Al Barsha South Fourth,Arjan,Arjan,2020,1BR,839
10,Al Barsha South Fourth,Arjan,Arjan,2020,2BR,221
10,Al Barsha South Fourth,Arjan,Arjan,2020,3BR,81
10,Al Barsha South Fourth,Arjan,Arjan,2020,4BR+,40
10,Al Barsha South Fourth,Arjan,Arjan,2020,Non-residential,18
10,Al Barsha South Fourth,Arjan,Arjan,2020,Studio,751
10,Al Barsha South Fourth,Arjan,Arjan,2021,1BR,1615
10,Al Barsha South Fourth,Arjan,Arjan,2021,2BR,548
10,Al Barsha South Fourth,Arjan,Arjan,2021,3BR,181
10,Al Barsha South Fourth,Arjan,Arjan,2021,4BR+,56
10,Al Barsha South Fourth,Arjan,Arjan,2021,Non-residential,22
10,Al Barsha South Fourth,Arjan,Arjan,2021,Studio,1004
10,Al Barsha South Fourth,Arjan,Arjan,2022,1BR,2599
10,Al Barsha South Fourth,Arjan,Arjan,2022,2BR,885
10,Al Barsha South Fourth,Arjan,Arjan,2022,3BR,286
10,Al Barsha South Fourth,Arjan,Arjan,2022,4BR+,111
10,Al Barsha South Fourth,Arjan,Arjan,2022,Non-residential,15
10,Al Barsha South Fourth,Arjan,Arjan,2022,Studio,1675
10,Al Barsha South Fourth,Arjan,Arjan,2023,1BR,779
10,Al Barsha South Fourth,Arjan,Arjan,2023,2BR,228
10,Al Barsha South Fourth,Arjan,Arjan,2023,3BR,68
10,Al Barsha South Fourth,Arjan,Arjan,2023,4BR+,25
10,Al Barsha South Fourth,Arjan,Arjan,2023,Studio,499
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2010,1BR,285
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2010,2BR,41
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2014,1BR,80
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2014,2BR,65
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2015,1BR,20
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2015,2BR,26
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2016,1BR,99
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2016,2BR,30
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2016,Studio,52
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2017,1BR,27
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2017,2BR,22
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2018,1BR,29
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2018,2BR,12
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2018,Studio,17
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2019,1BR,56
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2019,2BR,14
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2019,Studio,164
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2020,1BR,65
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2020,Studio,80
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2021,1BR,44
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2021,2BR,21
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2021,Studio,24
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2022,1BR,173
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2022,2BR,63
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2022,3BR,7
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2022,Studio,186
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2023,1BR,59
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2023,2BR,35
13,Al Barshaa South Second,Al Barsha South 2,Al Barsha South 2,2023,Studio,80
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2010,1BR,11
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2010,Studio,37
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2011,Non-residential,15
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2012,1BR,49
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2012,2BR,19
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2012,Non-residential,17
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2013,1BR,58
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2013,2BR,22
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2013,Non-residential,65
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2013,Studio,170
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2014,1BR,76
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2014,2BR,21
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2014,Non-residential,60
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2014,Studio,258
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2015,1BR,112
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2015,2BR,10
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2015,Non-residential,98
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2015,Studio,324
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2016,1BR,111
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2016,2BR,29
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2016,Non-residential,30
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2016,Studio,248
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2017,1BR,201
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2017,2BR,100
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2017,3BR,44
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2017,Non-residential,22
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2017,Studio,594
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2018,1BR,119
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2018,2BR,74
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2018,3BR,5
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2018,Non-residential,15
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2018,Studio,411
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2019,1BR,62
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2019,2BR,82
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2019,Studio,309
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2020,1BR,263
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2020,2BR,126
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2020,3BR,30
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2020,Non-residential,48
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2020,Studio,331
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2021,1BR,485
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2021,2BR,165
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2021,Non-residential,23
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2021,Studio,394
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2022,1BR,1112
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2022,2BR,403
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2022,3BR,13
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2022,Non-residential,40
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2022,Studio,971
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2023,1BR,142
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2023,2BR,53
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2023,Non-residential,5
14,Al Barshaa South Third,Al Barsha South 3,Al Barsha South 3,2023,Studio,140
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2014,1BR,44
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2014,2BR,13
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2014,4BR+,18
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2014,Studio,59
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2015,1BR,386
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2015,2BR,119
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2015,3BR,21
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2015,4BR+,9
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2015,Studio,408
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2016,1BR,106
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2016,2BR,38
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2016,4BR+,16
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2016,Studio,146
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2017,1BR,35
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2017,2BR,6
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2017,4BR+,88
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2017,Studio,76
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2018,1BR,124
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2018,2BR,36
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2018,3BR,7
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2018,4BR+,42
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2018,Studio,49
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2019,1BR,81
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2019,2BR,26
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2019,4BR+,56
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2019,Studio,95
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2020,1BR,69
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2020,2BR,21
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2020,Studio,41
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2021,1BR,35
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2021,Studio,38
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2022,1BR,31
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2022,2BR,9
20,Al Goze Fourth,Al Quoz 4,Al Quoz 4,2022,Studio,31
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2010,1BR,46
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2010,2BR,57
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2010,3BR,16
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2010,Studio,11
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2011,1BR,148
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2011,2BR,109
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2011,3BR,45
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2011,Studio,32
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2012,1BR,107
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2012,2BR,86
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2012,3BR,30
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2012,Studio,30
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2013,1BR,594
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2013,2BR,485
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2013,3BR,161
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2013,Studio,160
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2014,1BR,602
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2014,2BR,450
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2014,3BR,131
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2014,Studio,169
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2015,1BR,194
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2015,2BR,186
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2015,3BR,66
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2015,Studio,67
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2016,1BR,138
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2016,2BR,101
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2016,3BR,36
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2016,Studio,36
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2017,1BR,97
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2017,2BR,57
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2017,3BR,23
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2017,Studio,36
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2018,1BR,171
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2018,2BR,42
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2018,3BR,6
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2018,Studio,15
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2019,1BR,97
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2019,2BR,42
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2019,3BR,14
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2019,Studio,11
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2020,1BR,109
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2020,2BR,41
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2020,3BR,17
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2020,Studio,9
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2021,1BR,107
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2021,2BR,77
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2021,3BR,28
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2021,Studio,18
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2022,1BR,125
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2022,2BR,198
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2022,3BR,33
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2022,4BR+,43
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2022,Studio,37
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2023,1BR,20
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2023,2BR,9
28,Al Hebiah Fifth,DAMAC Hills 2 (Akoya),DAMAC Hills 2 (Akoya),2023,4BR+,6
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2010,1BR,172
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2010,2BR,143
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2010,3BR,177
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2010,4BR+,62
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2010,Studio,36
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2011,1BR,456
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2011,2BR,355
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2011,3BR,194
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2011,4BR+,23
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2011,Non-residential,12
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2011,Studio,30
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2012,1BR,70
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2012,2BR,46
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2012,3BR,35
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2012,4BR+,16
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2012,Non-residential,6
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2012,Studio,11
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2013,1BR,512
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2013,2BR,358
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2013,3BR,208
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2013,4BR+,46
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2013,Non-residential,140
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2013,Studio,135
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2014,1BR,295
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2014,2BR,166
29,Al Hebiah First,Arabian Ranches III,Arabian Ranches III,2014,3BR,108
